Array count,Array size,Sorter,Time
20,176,openmp sorting network,981600
20,176,sequential sorting network,931100
20,176,std::sort,376500
30,176,own sorting network,3622087700
30,176,openmp sorting network,1925300
30,176,sequential sorting network,1864000
30,176,std::sort,750500
40,176,own sorting network,6069854500
40,176,openmp sorting network,3163500
40,176,sequential sorting network,3114400
40,176,std::sort,1250100
50,176,own sorting network,9064767000
50,176,openmp sorting network,4740400
50,176,sequential sorting network,4690400
50,176,std::sort,1878000
60,176,own sorting network,12591881600
60,176,openmp sorting network,6612600
60,176,sequential sorting network,6580300
60,176,std::sort,2630300
70,176,own sorting network,16691470300
70,176,openmp sorting network,8986800
70,176,sequential sorting network,8894700
70,176,std::sort,3549900
80,176,own sorting network,21362341900
80,176,openmp sorting network,11538100
80,176,sequential sorting network,11458200
80,176,std::sort,4572000
90,176,own sorting network,25893561100
90,176,openmp sorting network,14412400
90,176,sequential sorting network,14333900
90,176,std::sort,5724700
100,176,own sorting network,31477195100
100,176,openmp sorting network,17580300
100,176,sequential sorting network,17512000
100,176,std::sort,7021400
10,184,own sorting network,631946400
10,184,openmp sorting network,332000
10,184,sequential sorting network,337100
10,184,std::sort,132500
20,184,own sorting network,1848082800
20,184,openmp sorting network,1053000
20,184,sequential sorting network,1057900
20,184,std::sort,436100
30,184,own sorting network,3685901800
30,184,openmp sorting network,1998000
30,184,sequential sorting network,2017900
30,184,std::sort,821100
40,184,own sorting network,6055834700
40,184,openmp sorting network,3352300
40,184,sequential sorting network,3374200
40,184,std::sort,1354700
50,184,own sorting network,8966651300
50,184,openmp sorting network,5023600
50,184,sequential sorting network,5037600
50,184,std::sort,2038200
60,184,own sorting network,12008508900
60,184,openmp sorting network,6962100
60,184,sequential sorting network,7176300
60,184,std::sort,2829600
70,184,own sorting network,15768374500
70,184,openmp sorting network,9292200
70,184,sequential sorting network,9516500
70,184,std::sort,3768700
80,184,own sorting network,20088735200
80,184,openmp sorting network,11988600
80,184,sequential sorting network,12368800
80,184,std::sort,4848300
90,184,own sorting network,25121014000
90,184,openmp sorting network,15014000
90,184,sequential sorting network,15407200
90,184,std::sort,6063500
100,184,own sorting network,30567823600
100,184,openmp sorting network,18343800
100,184,sequential sorting network,18783700
100,184,std::sort,7403300
10,192,own sorting network,593864500
10,192,openmp sorting network,360600
10,192,sequential sorting network,343500
10,192,std::sort,138400
20,192,own sorting network,1636339400
20,192,openmp sorting network,1107100
20,192,sequential sorting network,1085200
20,192,std::sort,436900
30,192,own sorting network,3375128800
30,192,openmp sorting network,2162400
30,192,sequential sorting network,2193900
30,192,std::sort,862200
40,192,own sorting network,5665373800
40,192,openmp sorting network,3544500
40,192,sequential sorting network,3578300
40,192,std::sort,1409900
50,192,own sorting network,8536194000
50,192,openmp sorting network,5288600
50,192,sequential sorting network,5345500
50,192,std::sort,2116100
60,192,own sorting network,12031997400
60,192,openmp sorting network,7323400
60,192,sequential sorting network,7390400
60,192,std::sort,2965500
70,192,own sorting network,16298250500
70,192,openmp sorting network,9778700
70,192,sequential sorting network,9849100
70,192,std::sort,3955500
80,192,own sorting network,21250275600
80,192,openmp sorting network,12571200
80,192,sequential sorting network,12665300
80,192,std::sort,5101600
90,192,own sorting network,26916411200
90,192,openmp sorting network,15779500
90,192,sequential sorting network,15742300
90,192,std::sort,6384600
100,192,own sorting network,32558535600
100,192,openmp sorting network,19209700
100,192,sequential sorting network,19162600
100,192,std::sort,7874800
10,200,own sorting network,588898700
10,200,openmp sorting network,366800
10,200,sequential sorting network,371200
10,200,std::sort,146500
20,200,own sorting network,1739786300
20,200,openmp sorting network,1123000
20,200,sequential sorting network,1122300
20,200,std::sort,444000
30,200,own sorting network,3501913000
30,200,openmp sorting network,2263600
30,200,sequential sorting network,2225300
30,200,std::sort,894600
40,200,own sorting network,5737885800
40,200,openmp sorting network,3732400
40,200,sequential sorting network,3661600
40,200,std::sort,1471800
50,200,own sorting network,8753063700
50,200,openmp sorting network,5602600
50,200,sequential sorting network,5508500
50,200,std::sort,2226000
60,200,own sorting network,12284338700
60,200,openmp sorting network,7867000
60,200,sequential sorting network,7781200
60,200,std::sort,3163500
70,200,own sorting network,16197691900
70,200,openmp sorting network,10424000
70,200,sequential sorting network,10370600
70,200,std::sort,4200300
80,200,own sorting network,20682232900
80,200,openmp sorting network,13377700
80,200,sequential sorting network,13361000
80,200,std::sort,5382600
90,200,own sorting network,25860754600
90,200,openmp sorting network,16695700
90,200,sequential sorting network,16662500
90,200,std::sort,6733300
100,200,own sorting network,31417644700
100,200,openmp sorting network,20314500
100,200,sequential sorting network,20259000
100,200,std::sort,8192400
10,208,own sorting network,575384600
10,208,openmp sorting network,385000
10,208,sequential sorting network,377400
10,208,std::sort,153500
20,208,own sorting network,1731306300
20,208,openmp sorting network,1157900
20,208,sequential sorting network,1144700
20,208,std::sort,471400
30,208,own sorting network,3547916300
30,208,openmp sorting network,2326100
30,208,sequential sorting network,2292600
30,208,std::sort,940400
40,208,own sorting network,5929734900
40,208,openmp sorting network,3811900
40,208,sequential sorting network,3806900
40,208,std::sort,1548600
50,208,own sorting network,8861897000
50,208,openmp sorting network,5734600
50,208,sequential sorting network,5793400
50,208,std::sort,2323900
60,208,own sorting network,12341701000
60,208,openmp sorting network,8049200
60,208,sequential sorting network,8077800
60,208,std::sort,3254300
70,208,own sorting network,16482664600
70,208,openmp sorting network,11037500
70,208,sequential sorting network,10990400
70,208,std::sort,4427400
80,208,own sorting network,21654437200
80,208,openmp sorting network,14044700
80,208,sequential sorting network,13990100
80,208,std::sort,5632400
90,208,own sorting network,27742975300
90,208,openmp sorting network,17432200
90,208,sequential sorting network,17368700
90,208,std::sort,6996900
100,208,own sorting network,34297944900
100,208,openmp sorting network,21176200
100,208,sequential sorting network,21105000
100,208,std::sort,8532800
10,216,own sorting network,709263300
10,216,openmp sorting network,402800
10,216,sequential sorting network,399400
10,216,std::sort,169700
20,216,own sorting network,2122286500
20,216,openmp sorting network,1194700
20,216,sequential sorting network,1205700
20,216,std::sort,486200
30,216,own sorting network,4101871400
30,216,openmp sorting network,2404000
30,216,sequential sorting network,2435000
30,216,std::sort,970400
40,216,own sorting network,6875825200
40,216,openmp sorting network,4097300
40,216,sequential sorting network,4073600
40,216,std::sort,1643400
50,216,own sorting network,10253918200
50,216,openmp sorting network,6771700
50,216,sequential sorting network,6748500
50,216,std::sort,2761100
60,216,own sorting network,13423243900
60,216,openmp sorting network,9413400
60,216,sequential sorting network,9364600
60,216,std::sort,3823300
70,216,own sorting network,17988227500
70,216,openmp sorting network,13078300
70,216,sequential sorting network,12990300
70,216,std::sort,5151100
80,216,own sorting network,23392105100
80,216,openmp sorting network,16271200
80,216,sequential sorting network,16226200
80,216,std::sort,6468700
90,216,own sorting network,29727124600
90,216,openmp sorting network,19963500
90,216,sequential sorting network,19844300
90,216,std::sort,7926700
100,216,own sorting network,36817766600
100,216,openmp sorting network,24274500
100,216,sequential sorting network,24164100
100,216,std::sort,9670300
10,224,own sorting network,567502900
10,224,openmp sorting network,526300
10,224,sequential sorting network,464300
10,224,std::sort,188300
20,224,own sorting network,1613760900
20,224,openmp sorting network,1399500
20,224,sequential sorting network,1313800
20,224,std::sort,555200
30,224,own sorting network,3354219200
30,224,openmp sorting network,2645300
30,224,sequential sorting network,2556000
30,224,std::sort,1060400
40,224,own sorting network,5524031300
40,224,openmp sorting network,4691900
40,224,sequential sorting network,4604700
40,224,std::sort,1870100
50,224,own sorting network,8337163300
50,224,openmp sorting network,6784400
50,224,sequential sorting network,6687200
50,224,std::sort,2707600
60,224,own sorting network,11814036600
60,224,openmp sorting network,9259400
60,224,sequential sorting network,9194800
60,224,std::sort,3693300
70,224,own sorting network,15934211500
70,224,openmp sorting network,12086200
70,224,sequential sorting network,12008500
70,224,std::sort,4928200
80,224,own sorting network,20685295400
80,224,openmp sorting network,15621300
80,224,sequential sorting network,15506800
80,224,std::sort,6363500
90,224,own sorting network,25942757100
90,224,openmp sorting network,19386300
90,224,sequential sorting network,19252400
90,224,std::sort,7882500
100,224,own sorting network,32719512400
100,224,openmp sorting network,23693800
100,224,sequential sorting network,23582000
100,224,std::sort,9576800
10,232,own sorting network,753765900
10,232,openmp sorting network,432700
10,232,sequential sorting network,439100
10,232,std::sort,170600
20,232,own sorting network,2189778300
20,232,openmp sorting network,1321600
20,232,sequential sorting network,1327900
20,232,std::sort,521600
30,232,own sorting network,4401873300
30,232,openmp sorting network,2624700
30,232,sequential sorting network,2634700
30,232,std::sort,1049600
40,232,own sorting network,7367274800
40,232,openmp sorting network,4361800
40,232,sequential sorting network,4373300
40,232,std::sort,1756300
50,232,own sorting network,11059253600
50,232,openmp sorting network,6548400
50,232,sequential sorting network,6571700
50,232,std::sort,2659500
60,232,own sorting network,15505679400
60,232,openmp sorting network,9132200
60,232,sequential sorting network,9117500
60,232,std::sort,3694000
70,232,own sorting network,20825403800
70,232,openmp sorting network,12156000
70,232,sequential sorting network,12119800
70,232,std::sort,4893100
80,232,own sorting network,26788913500
80,232,openmp sorting network,15657700
80,232,sequential sorting network,15580300
80,232,std::sort,6302200
90,232,own sorting network,33285295100
90,232,openmp sorting network,19725500
90,232,sequential sorting network,19605300
90,232,std::sort,7919900
100,232,own sorting network,40652920800
100,232,openmp sorting network,24059400
100,232,sequential sorting network,23974600
100,232,std::sort,9697000
10,240,own sorting network,764451000
10,240,openmp sorting network,455400
10,240,sequential sorting network,435400
10,240,std::sort,178900
20,240,own sorting network,2351385000
20,240,openmp sorting network,1343300
20,240,sequential sorting network,1308200
20,240,std::sort,534200
30,240,own sorting network,4682533000
30,240,openmp sorting network,2691300
30,240,sequential sorting network,2659600
30,240,std::sort,1076000
40,240,own sorting network,7135012400
40,240,openmp sorting network,4536100
40,240,sequential sorting network,4563400
40,240,std::sort,1807700
50,240,own sorting network,10035232300
50,240,openmp sorting network,6851100
50,240,sequential sorting network,6893500
50,240,std::sort,2744600
60,240,own sorting network,13522075000
60,240,openmp sorting network,9559700
60,240,sequential sorting network,9567100
60,240,std::sort,3856200
70,240,own sorting network,17402886400
70,240,openmp sorting network,12848200
70,240,sequential sorting network,12768700
70,240,std::sort,5209000
80,240,own sorting network,22104983900
80,240,openmp sorting network,16523600
80,240,sequential sorting network,16378800
80,240,std::sort,6673000
90,240,own sorting network,27017026600
90,240,openmp sorting network,21114400
90,240,sequential sorting network,22140600
90,240,std::sort,8453000
100,240,own sorting network,31412276400
100,240,openmp sorting network,27358500
100,240,sequential sorting network,27794900
100,240,std::sort,10668600
10,248,own sorting network,450298400
10,248,openmp sorting network,585900
10,248,sequential sorting network,630900
10,248,std::sort,230000
20,248,own sorting network,1505612700
20,248,openmp sorting network,1725100
20,248,sequential sorting network,1745300
20,248,std::sort,685800
30,248,own sorting network,2957545500
30,248,openmp sorting network,3434400
30,248,sequential sorting network,3484600
30,248,std::sort,1383300
40,248,own sorting network,5715763300
40,248,openmp sorting network,5363300
40,248,sequential sorting network,5412500
40,248,std::sort,2187800
50,248,own sorting network,8596548600
50,248,openmp sorting network,7918700
50,248,sequential sorting network,7966200
50,248,std::sort,3218500
60,248,own sorting network,12401476600
60,248,openmp sorting network,10897500
60,248,sequential sorting network,10928700
60,248,std::sort,4414500
70,248,own sorting network,16842507600
70,248,openmp sorting network,16797000
70,248,sequential sorting network,15300400
70,248,std::sort,6295400
80,248,own sorting network,21010502700
80,248,openmp sorting network,21097500
80,248,sequential sorting network,19722200
80,248,std::sort,8047300
90,248,own sorting network,26863463500
90,248,openmp sorting network,25430900
90,248,sequential sorting network,24039300
90,248,std::sort,9818100
100,248,own sorting network,32373544900
100,248,openmp sorting network,30154800
100,248,sequential sorting network,28701300
100,248,std::sort,11716900
10,256,own sorting network,700004100
10,256,openmp sorting network,489700
10,256,sequential sorting network,492500
10,256,std::sort,218300
20,256,own sorting network,2257035600
20,256,openmp sorting network,1512900
20,256,sequential sorting network,1487000
20,256,std::sort,655200
30,256,own sorting network,4343843400
30,256,openmp sorting network,3046100
30,256,sequential sorting network,3033800
30,256,std::sort,1279900
40,256,own sorting network,6669977900
40,256,openmp sorting network,5248600
40,256,sequential sorting network,5110200
40,256,std::sort,2117000
50,256,own sorting network,8922435900
50,256,openmp sorting network,7836000
50,256,sequential sorting network,7702500
50,256,std::sort,3153000
60,256,own sorting network,11558753600
60,256,openmp sorting network,11173900
60,256,sequential sorting network,10948700
60,256,std::sort,4478600
70,256,own sorting network,15371523300
70,256,openmp sorting network,14762700
70,256,sequential sorting network,14557400
70,256,std::sort,5953100
80,256,own sorting network,19895205900
80,256,openmp sorting network,18746400
80,256,sequential sorting network,18456500
80,256,std::sort,7550400
90,256,own sorting network,25205754400
90,256,openmp sorting network,23228800
90,256,sequential sorting network,22958300
90,256,std::sort,9364900
100,256,own sorting network,31141508900
100,256,openmp sorting network,28124100
100,256,sequential sorting network,27838400
100,256,std::sort,11329600
10,8,own sorting network,5412400
10,8,openmp sorting network,3800
10,8,sequential sorting network,4200
10,8,std::sort,3300
20,8,own sorting network,16249400
20,8,openmp sorting network,11600
20,8,sequential sorting network,11900
20,8,std::sort,8800
30,8,own sorting network,32369100
30,8,openmp sorting network,22600
30,8,sequential sorting network,22900
30,8,std::sort,16700
40,8,own sorting network,53347800
40,8,openmp sorting network,36900
40,8,sequential sorting network,37200
40,8,std::sort,27500
50,8,own sorting network,80325100
50,8,openmp sorting network,54800
50,8,sequential sorting network,55000
50,8,std::sort,40600
60,8,own sorting network,113305100
60,8,openmp sorting network,76200
60,8,sequential sorting network,76100
60,8,std::sort,56200
70,8,own sorting network,151255000
70,8,openmp sorting network,101500
70,8,sequential sorting network,100500
70,8,std::sort,73500
80,8,own sorting network,194099700
80,8,openmp sorting network,129100
80,8,sequential sorting network,127900
80,8,std::sort,94100
90,8,own sorting network,242370000
90,8,openmp sorting network,159700
90,8,sequential sorting network,157500
90,8,std::sort,115400
100,8,own sorting network,297136800
100,8,openmp sorting network,195900
100,8,sequential sorting network,192000
100,8,std::sort,141200
10,16,own sorting network,18240300
10,16,openmp sorting network,11700
10,16,sequential sorting network,11600
10,16,std::sort,6800
20,16,own sorting network,53709900
20,16,openmp sorting network,34900
20,16,sequential sorting network,33300
20,16,std::sort,19000
30,16,own sorting network,106233800
30,16,openmp sorting network,66600
30,16,sequential sorting network,65400
30,16,std::sort,37700
40,16,own sorting network,177207200
40,16,openmp sorting network,107500
40,16,sequential sorting network,107300
40,16,std::sort,61700
50,16,own sorting network,265524700
50,16,openmp sorting network,159700
50,16,sequential sorting network,158700
50,16,std::sort,91600
60,16,own sorting network,374647600
60,16,openmp sorting network,223700
60,16,sequential sorting network,224100
60,16,std::sort,127700
70,16,own sorting network,499951100
70,16,openmp sorting network,302200
70,16,sequential sorting network,296300
70,16,std::sort,168100
80,16,own sorting network,641925500
80,16,openmp sorting network,384000
80,16,sequential sorting network,377800
80,16,std::sort,214200
90,16,own sorting network,809873700
90,16,openmp sorting network,478600
90,16,sequential sorting network,472700
90,16,std::sort,267400
100,16,own sorting network,989672600
100,16,openmp sorting network,581800
100,16,sequential sorting network,574700
100,16,std::sort,326100
10,24,own sorting network,39725000
10,24,openmp sorting network,23500
10,24,sequential sorting network,22500
10,24,std::sort,13400
20,24,own sorting network,120652300
20,24,openmp sorting network,67500
20,24,sequential sorting network,66200
20,24,std::sort,37800
30,24,own sorting network,237316100
30,24,openmp sorting network,129900
30,24,sequential sorting network,127200
30,24,std::sort,72900
40,24,own sorting network,394020800
40,24,openmp sorting network,212300
40,24,sequential sorting network,208200
40,24,std::sort,120700
50,24,own sorting network,591519100
50,24,openmp sorting network,317800
50,24,sequential sorting network,312100
50,24,std::sort,181700
60,24,own sorting network,830631900
60,24,openmp sorting network,442500
60,24,sequential sorting network,435800
60,24,std::sort,253800
70,24,own sorting network,1106232100
70,24,openmp sorting network,585000
70,24,sequential sorting network,579200
70,24,std::sort,337300
80,24,own sorting network,1419171100
80,24,openmp sorting network,744400
80,24,sequential sorting network,744000
80,24,std::sort,429600
90,24,own sorting network,1779921200
90,24,openmp sorting network,922500
90,24,sequential sorting network,923100
90,24,std::sort,533500
100,24,own sorting network,2174242800
100,24,openmp sorting network,1136300
100,24,sequential sorting network,1127400
100,24,std::sort,653200
10,32,own sorting network,52568100
10,32,openmp sorting network,30100
10,32,sequential sorting network,30600
10,32,std::sort,18100
20,32,own sorting network,154198200
20,32,openmp sorting network,88600
20,32,sequential sorting network,89500
20,32,std::sort,53200
30,32,own sorting network,307916600
30,32,openmp sorting network,174400
30,32,sequential sorting network,197200
30,32,std::sort,104000
40,32,own sorting network,513480500
40,32,openmp sorting network,289600
40,32,sequential sorting network,312500
40,32,std::sort,170800
50,32,own sorting network,772338700
50,32,openmp sorting network,439200
50,32,sequential sorting network,454700
50,32,std::sort,253500
60,32,own sorting network,1079816000
60,32,openmp sorting network,608700
60,32,sequential sorting network,625200
60,32,std::sort,352800
70,32,own sorting network,1439106600
70,32,openmp sorting network,808000
70,32,sequential sorting network,825700
70,32,std::sort,469600
80,32,own sorting network,1859055000
80,32,openmp sorting network,1033800
80,32,sequential sorting network,1052200
80,32,std::sort,601100
90,32,own sorting network,2330882700
90,32,openmp sorting network,1285800
90,32,sequential sorting network,1306500
90,32,std::sort,747700
100,32,own sorting network,2851724200
100,32,openmp sorting network,1571400
100,32,sequential sorting network,1588000
100,32,std::sort,911200
10,40,own sorting network,86793500
10,40,openmp sorting network,64800
10,40,sequential sorting network,48300
10,40,std::sort,23400
20,40,own sorting network,265936200
20,40,openmp sorting network,158800
20,40,sequential sorting network,160200
20,40,std::sort,67900
30,40,own sorting network,528142400
30,40,openmp sorting network,295100
30,40,sequential sorting network,293500
30,40,std::sort,133900
40,40,own sorting network,888127800
40,40,openmp sorting network,472800
40,40,sequential sorting network,469200
40,40,std::sort,222400
50,40,own sorting network,1332896200
50,40,openmp sorting network,698300
50,40,sequential sorting network,734800
50,40,std::sort,336200
60,40,own sorting network,1859634800
60,40,openmp sorting network,966400
60,40,sequential sorting network,1002900
60,40,std::sort,471400
70,40,own sorting network,2474424000
70,40,openmp sorting network,1267800
70,40,sequential sorting network,1344900
70,40,std::sort,624000
80,40,own sorting network,3183663800
80,40,openmp sorting network,1619500
80,40,sequential sorting network,1691400
80,40,std::sort,797200
90,40,own sorting network,3981295900
90,40,openmp sorting network,2019800
90,40,sequential sorting network,2103400
90,40,std::sort,997300
100,40,own sorting network,4860087300
100,40,openmp sorting network,2459200
100,40,sequential sorting network,2537000
100,40,std::sort,1224500
10,48,own sorting network,105038200
10,48,openmp sorting network,75700
10,48,sequential sorting network,57500
10,48,std::sort,29000
20,48,own sorting network,317666700
20,48,openmp sorting network,199600
20,48,sequential sorting network,172900
20,48,std::sort,86200
30,48,own sorting network,635822800
30,48,openmp sorting network,373400
30,48,sequential sorting network,346100
30,48,std::sort,175100
40,48,own sorting network,1068816800
40,48,openmp sorting network,596100
40,48,sequential sorting network,574100
40,48,std::sort,288000
50,48,own sorting network,1603095200
50,48,openmp sorting network,865500
50,48,sequential sorting network,850600
50,48,std::sort,424300
60,48,own sorting network,2233841300
60,48,openmp sorting network,1194200
60,48,sequential sorting network,1176600
60,48,std::sort,588300
70,48,own sorting network,2964825400
70,48,openmp sorting network,1585600
70,48,sequential sorting network,1561000
70,48,std::sort,791700
80,48,own sorting network,3809829000
80,48,openmp sorting network,2034400
80,48,sequential sorting network,1999000
80,48,std::sort,1021600
90,48,own sorting network,4754466900
90,48,openmp sorting network,2544600
90,48,sequential sorting network,2504500
90,48,std::sort,1274300
100,48,own sorting network,5805840900
100,48,openmp sorting network,3127900
100,48,sequential sorting network,3086900
100,48,std::sort,1562100
10,56,own sorting network,122283300
10,56,openmp sorting network,75100
10,56,sequential sorting network,74700
10,56,std::sort,37700
20,56,own sorting network,368393900
20,56,openmp sorting network,218600
20,56,sequential sorting network,217800
20,56,std::sort,110900
30,56,own sorting network,752822300
30,56,openmp sorting network,442000
30,56,sequential sorting network,441200
30,56,std::sort,247400
40,56,own sorting network,1259218900
40,56,openmp sorting network,721300
40,56,sequential sorting network,720900
40,56,std::sort,391800
50,56,own sorting network,1883706800
50,56,openmp sorting network,1065800
50,56,sequential sorting network,1057800
50,56,std::sort,568700
60,56,own sorting network,2596689500
60,56,openmp sorting network,1454800
60,56,sequential sorting network,1456000
60,56,std::sort,767100
70,56,own sorting network,3424421100
70,56,openmp sorting network,1944500
70,56,sequential sorting network,1919900
70,56,std::sort,1009400
80,56,own sorting network,4358879400
80,56,openmp sorting network,2469800
80,56,sequential sorting network,2454500
80,56,std::sort,1285000
90,56,own sorting network,5466692800
90,56,openmp sorting network,3050400
90,56,sequential sorting network,3031200
90,56,std::sort,1579000
100,56,own sorting network,6711911000
100,56,openmp sorting network,3692700
100,56,sequential sorting network,3676500
100,56,std::sort,1915600
10,64,own sorting network,139399800
10,64,openmp sorting network,82600
10,64,sequential sorting network,88600
10,64,std::sort,40700
20,64,own sorting network,413503400
20,64,openmp sorting network,240900
20,64,sequential sorting network,245300
20,64,std::sort,120000
30,64,own sorting network,831548400
30,64,openmp sorting network,474300
30,64,sequential sorting network,478700
30,64,std::sort,237600
40,64,own sorting network,1388841700
40,64,openmp sorting network,791500
40,64,sequential sorting network,786200
40,64,std::sort,392100
50,64,own sorting network,2089519000
50,64,openmp sorting network,1222500
50,64,sequential sorting network,1173400
50,64,std::sort,596100
60,64,own sorting network,2932822000
60,64,openmp sorting network,1678900
60,64,sequential sorting network,1640400
60,64,std::sort,828100
70,64,own sorting network,3919646200
70,64,openmp sorting network,2213000
70,64,sequential sorting network,2177200
70,64,std::sort,1097500
80,64,own sorting network,5039681000
80,64,openmp sorting network,2833300
80,64,sequential sorting network,2788500
80,64,std::sort,1415200
90,64,own sorting network,6313196000
90,64,openmp sorting network,3517800
90,64,sequential sorting network,3477100
90,64,std::sort,1794100
100,64,own sorting network,7713056500
100,64,openmp sorting network,4277800
100,64,sequential sorting network,4239700
100,64,std::sort,2180300
10,72,own sorting network,215851900
10,72,openmp sorting network,107300
10,72,sequential sorting network,104200
10,72,std::sort,45500
20,72,own sorting network,628816500
20,72,openmp sorting network,328100
20,72,sequential sorting network,322300
20,72,std::sort,139900
30,72,own sorting network,1258926700
30,72,openmp sorting network,647300
30,72,sequential sorting network,629700
30,72,std::sort,275300
40,72,own sorting network,2089129800
40,72,openmp sorting network,1054300
40,72,sequential sorting network,1049500
40,72,std::sort,454000
50,72,own sorting network,3133285800
50,72,openmp sorting network,1561500
50,72,sequential sorting network,1569400
50,72,std::sort,676800
60,72,own sorting network,4397061400
60,72,openmp sorting network,2169200
60,72,sequential sorting network,2185600
60,72,std::sort,947200
70,72,own sorting network,5816429800
70,72,openmp sorting network,2912000
70,72,sequential sorting network,2929200
70,72,std::sort,1285600
80,72,own sorting network,7485673600
80,72,openmp sorting network,3740500
80,72,sequential sorting network,3747200
80,72,std::sort,1652100
90,72,own sorting network,9340119800
90,72,openmp sorting network,4666200
90,72,sequential sorting network,4668300
90,72,std::sort,2052000
100,72,own sorting network,11393360500
100,72,openmp sorting network,5710600
100,72,sequential sorting network,5693000
100,72,std::sort,2502500
10,80,own sorting network,223997500
10,80,openmp sorting network,119500
10,80,sequential sorting network,125600
10,80,std::sort,51700
20,80,own sorting network,684434200
20,80,openmp sorting network,352700
20,80,sequential sorting network,358200
20,80,std::sort,154300
30,80,own sorting network,1367413400
30,80,openmp sorting network,690200
30,80,sequential sorting network,785000
30,80,std::sort,304300
40,80,own sorting network,2275345600
40,80,openmp sorting network,1153500
40,80,sequential sorting network,1248500
40,80,std::sort,511800
50,80,own sorting network,3403463400
50,80,openmp sorting network,1709800
50,80,sequential sorting network,1814600
50,80,std::sort,757200
60,80,own sorting network,4772146600
60,80,openmp sorting network,2394500
60,80,sequential sorting network,2495600
60,80,std::sort,1065200
70,80,own sorting network,6353659100
70,80,openmp sorting network,3202000
70,80,sequential sorting network,3340300
70,80,std::sort,1419600
80,80,own sorting network,8082974200
80,80,openmp sorting network,4188300
80,80,sequential sorting network,4348200
80,80,std::sort,1863000
90,80,own sorting network,10095466100
90,80,openmp sorting network,5230400
90,80,sequential sorting network,5375900
90,80,std::sort,2342400
100,80,own sorting network,12259215100
100,80,openmp sorting network,6372900
100,80,sequential sorting network,6552300
100,80,std::sort,2970000
10,88,own sorting network,238476100
10,88,openmp sorting network,139300
10,88,sequential sorting network,137400
10,88,std::sort,61400
20,88,own sorting network,737352400
20,88,openmp sorting network,398700
20,88,sequential sorting network,397400
20,88,std::sort,176100
30,88,own sorting network,1426168000
30,88,openmp sorting network,837500
30,88,sequential sorting network,824800
30,88,std::sort,364600
40,88,own sorting network,2380957200
40,88,openmp sorting network,1407600
40,88,sequential sorting network,1376200
40,88,std::sort,608600
50,88,own sorting network,3524903700
50,88,openmp sorting network,2150500
50,88,sequential sorting network,2111100
50,88,std::sort,921200
60,88,own sorting network,5004599600
60,88,openmp sorting network,2958100
60,88,sequential sorting network,2919800
60,88,std::sort,1379900
70,88,own sorting network,6704215700
70,88,openmp sorting network,3858100
70,88,sequential sorting network,3811900
70,88,std::sort,1774400
80,88,own sorting network,8600749200
80,88,openmp sorting network,4879100
80,88,sequential sorting network,4927500
80,88,std::sort,2225300
90,88,own sorting network,10706222200
90,88,openmp sorting network,6194400
90,88,sequential sorting network,6247700
90,88,std::sort,2788500
100,88,own sorting network,13082368900
100,88,openmp sorting network,7466900
100,88,sequential sorting network,7527400
100,88,std::sort,3360500
10,96,own sorting network,266444300
10,96,openmp sorting network,141200
10,96,sequential sorting network,138900
10,96,std::sort,62800
20,96,own sorting network,789794800
20,96,openmp sorting network,426200
20,96,sequential sorting network,433300
20,96,std::sort,190600
30,96,own sorting network,1566955400
30,96,openmp sorting network,856900
30,96,sequential sorting network,848900
30,96,std::sort,390200
40,96,own sorting network,2579229200
